keyword,legal_name,num_uei,cage,physical_address,mailing_address,entity_url,start_date,contact1,contact2,state_country_incorporation,congressional_district
CaMelia,GETMONEYFORTHECULTURE LLC,TF49YW1KH2L8,9XSL6,"6461 Privette RD Lot 99,Wendell, North Carolina,27591-9260, United States","6461 Privette RD Lot 99,Wendell, North Carolina,27591-9260, United States",,"Apr 22, 2022",Camelia Alston,Camelia Alston,"North Carolina, United States",North Carolina 02
CaMelia,,,,"Strada del Tormeno 189,Tormeno (VI), Veneto,36100, ITA",,,,,,,
MACER,GIFFORD BIOSCIENCE LIMITED,S5NXYF5SE3S1,U1N81,"The Biohub Birmingham,Birmingham Research Park,Birmingham,B15 2SQ, United Kingdom","The Biohub Birmingham,Birmingham Research Park,Birmingham,B15 2SQ, United Kingdom",https://www.giffordbioscience.com/,"Feb 6, 2017","Macer Gifford, Mr","Macer Gifford, Mr","(blank), United Kingdom",Not Applicable
MACER,CLINTONS TRUCKING INC,PA36KC58ARX9,9Q8V5,"350 Hulett ST,Schenectady, New York,12307-1312, United States","350 Hulett ST,Schenectady, New York,12307-1312, United States",,"Mar 18, 2021",Macer Clinton,Macer Clinton,"New York, United States",New York 20
Karaman Language Solutions,"KARAMAN LANGUAGE SOLUTIONS, LLC",J5LLMNDMRVW1,8CD26,"23592 Buckland Farm TER,Ashburn, Virginia,20148-6305, United States","23592 Buckland Farm TER,Ashburn, Virginia,20148-6305, United States",https://www.karamandc.com/,"Nov 21, 2017","Mukaddes Sahin, Founder and President","Mukaddes Sahin, Founder and CEO","Virginia, United States",Virginia 10
Aquatic Circle LLC,AQUATIC CIRCLE LLC,UTC8F226B8N7,(blank),"13807 Briarwood DR SW,Cumberland, Maryland,21502-6503, United States","13807 Briarwood DR SW,Cumberland, Maryland,21502, United States",,"Apr 7, 2023",Dung Hoang,Dung Hoang,"Maryland, United States",Maryland 06
Aquatic Circle LLC,"AQUATIC RESOURCES CENTER, INC",L89BZLDHJWM5,4CAC3,"545 Cathy Jo CIR,Nashville, Tennessee,37211-3233, United States","545 Cathy Jo Circle,Nashville, Tennessee,37211-3233, United States",,"Oct 1, 1990","Todd W Askegaard, President",Todd W Askegaard,"Tennessee, United States",Tennessee 05
PZA innovation LLC,PZA INNOVATION LLC,FNB4LENH6JW7,8RX88,"403 Far Hills CT,Towson, Maryland,21286-7319, United States","403 Far Hills CT,Towson, Maryland,21286, United States",,"Oct 16, 2020",Wanliang Shi,Wanliang Shi,"Maryland, United States",Maryland 02
SpringGem Weather Information,SPRINGGEM WEATHER INFORMATION LLC,FFFNG83J2BB8,848Q0,"10804 Tuckahoe WAY,North Potomac, Maryland,20878-4295, United States","10804 Tuckahoe WAY,North Potomac, Maryland,20878-4295, United States",http://www.sg-weather.com/,"Mar 17, 2017","Menglin S Jin, ceo","Menglin S Jin, ceo","Maryland, United States",Maryland 08
"Drakeford, Scott, & Associates LLC","DRAKEFORD, SCOTT, & ASSOCIATES, LLC",V8YFMSSK77N8,8AEX8,"15340 Palmer RD,Marston, North Carolina,28363-8310, United States","6409 Fayetteville ST #120-129,Durham, North Carolina,27713-7806, United States",http://www.drakefordassociates.org/,"Jun 25, 2007","Derrick Drakeford, Dr.",DERRICK DRAKEFORD,"North Carolina, United States",North Carolina 09
Impruvon,,,,"10900 UNIVERSITY BLVD,MANASSAS, VA,20110-2201, USA",,,,,,,
William Edwards LLC,EDWARDS WILLIAM TODD,SZRJNRA3M1S5,97VQ6,"1624 Mathis Church RD,Catawba, North Carolina,28609-7932, United States","1624 Mathis Church RD,Catawba, North Carolina,28609-7932, United States",,"Jan 1, 2020",William Edwards,William Edwards,"North Carolina, United States",North Carolina 10
William Edwards LLC,ELLWOOD CITY FORGE COMPANY,N9DVRB18H324,7ZDB6,"700 Moravia ST,New Castle, Pennsylvania,16101-3948, United States","700 Moravia ST,New Castle, Pennsylvania,16101-3948, United States",,"Dec 29, 2004","William Edwards, Chief Technical Officer","William Edwards, Chief Technical Officer","Pennsylvania, United States",Pennsylvania 16
William Edwards LLC,WILLIAM.LAW FOUNDATION,CU44VKLBTQA8,9PBL4,"168 H ST,Bakersfield, California,93304-2910, United States","168 H ST,Bakersfield, California,93304-2910, United States",https://thewlf.org/,"Oct 1, 2021",William Edwards,William Edwards,"California, United States",California 22
William Edwards LLC,PAWS AIRLINES LLC,D6V8HJ2NTCT6,9ZL41,"3145 Brandau RD,Hermitage, Tennessee,37076-3504, United States","3145 Brandau RD,Hermitage, Tennessee,37076-3504, United States",https://paws-air.com/,"Mar 27, 2024","William Edwards, CEO","William Edwards, CEO","Tennessee, United States",Tennessee 05
William Edwards LLC,PHOENIX 6 CONSULTING LLC,YK5YY1QLPGR5,9JTE3,"8150 Winding Passage DR,Colorado Springs, Colorado,80924-8113, United States","8150 Winding Passage DR,Colorado Springs, Colorado,80924-8113, United States",,"Apr 27, 2017",William Edwards,William Edwards,"Colorado, United States",Colorado 05
Training Optimization System,U R FIRST LLC,Z1WXN3GA8QZ8,7XLQ7,"1022 E Sahara AVE,Las Vegas, Nevada,89104-3218, United States","1022 E Sahara AVE,Las Vegas, Nevada,89104-3218, United States",https://www.urfirstlogistics.com/,"Feb 6, 2008","Mark Jackson, Mr","Mark Jackson, Mr","Nevada, United States",Nevada 01
Training Optimization System,SNS CONSULTING LLC,QJ6QL862Q8X6,8DH34,"434 Heritage Park Trce NW,Kennesaw, Georgia,30144-4835, United States","2615 George Busbee PKWY NW,STE 11, #338,Kennesaw, Georgia,30144-4835, United States",https://www.snsconsultingco.com/,"Nov 28, 2018",Stephanie N Robinson,Stephanie N Robinson,"Georgia, United States",Georgia 11
Training Optimization System,CSM INTERNATIONAL LLC,ZFLPL3AHJH37,8VZM6,"114 Misty Meadow LN,Lansdale, Pennsylvania,19446-4453, United States","114 Misty Meadow LN,Lansdale, Pennsylvania,19446, United States",https://www.csm-int.com/,"Jul 17, 2020","Shawn Trisler, Chief Operations Officer","Chris Trisler, Government Contracts Manager","Delaware, United States",Pennsylvania 04
Training Optimization System,"AVYANNA, LLC",J2M5KEJGKTS4,8URA3,"1300 Autumn Brook AVE,Silver Spring, Maryland,20906-6753, United States","1300 Autumn Brook AVE,Silver Spring, Maryland,20906-6753, United States",https://avy.tech/,"Dec 31, 2020",Annie Lee,Annie Lee,"Maryland, United States",Maryland 08
Training Optimization System,TETRA FIELDS LLC,FCKARMCJLC51,8J2G0,"13308 Arctic AVE,Rockville, Maryland,20853-3012, United States","13308 Arctic AVE,Rockville, Maryland,20853-3012, United States",https://www.tetrafields.com/,"Feb 24, 2020","Thomas W Chon, Chief Executive Officer","Steve K Chon, Chief Operating Officer","Maryland, United States",Maryland 08
"Intraderm, LLC","INTRADERM, LLC",M3USP5FEM621,7RXQ4,"2657G Annapolis RD STE 107,Hanover, Maryland,21076-1262, United States","2657G Annapolis RD STE 107,Hanover, Maryland,21076-1262, United States",,"Mar 27, 2012","Melanie L Adams, Owner","Melanie L Adams, Owner","Maryland, United States",Maryland 03
Tova Earth Inc.,TOVA EARTH INC.,W886HL64A9L7,(blank),"55 Sheerman Lane,Amherst, Massachusetts,01002-1584, United States","55 Sheerman Lane,Amherst, Massachusetts,01002, United States",,"Jan 19, 2022","Alexandra Bruce, Ms","Alexandra Bruce, Ms","Delaware, United States",Massachusetts 02
"Quantum Sensor Technologies, LLC","QUANTUM SENSOR TECHNOLOGIES, LLC",PWTULSNA3WW5,9WYS3,"6401 Enchanted Solitude PL,Columbia, Maryland,21044-6024, United States","6401 Enchanted Solitude PL,Columbia, Maryland,21044-6024, United States",,"Feb 12, 2024",Birol Ozturk,Birol Ozturk,"Maryland, United States",Maryland 03
MiMoCloud,MIMOCLOUD INC,KS8VTNJSQ1D6,66K86,"9304 Belle Terre WAY,Potomac, Maryland,20854-4642, United States","9304 Belle Terre WAY,Potomac, Maryland,20854-4642, United States",,"Sep 4, 2010","Tejbir S Phool, Mr.","Tejbir S Phool, Mr.","Delaware, United States",Maryland 08
Zenith Data Solutions LLC,,,,"20454 Summersong Ln,Germantown, MD,20874-3937, USA",,,,,,,
Manta Pharma LLC,MANTA PHARMA LLC,NTKTDFEQLY78,(blank),"107 Alderwood DR,Gaithersburg, Maryland,20878-2681, United States","107 Alderwood DR,Gaithersburg, Maryland,20878-2681, United States",,"Jun 8, 2023",Raju Dave,Raju Dave,"Maryland, United States",Maryland 06
Cooling Clothing,INTERNATIONAL BUSINESS MANAGEMENT LLC,MZUSLMTR4M18,9EKR2,"8746 W Sunset Road,Niles, Illinois,60714-1823, United States","8746 W Sunset Road,Niles, Illinois,60714-1823, United States",https://www.theibmus.com/,"Feb 27, 2019","Omer Bakran, Executive Director","Omer Bakran, Executive Director","Illinois, United States",Illinois 09
Cooling Clothing,COMERCIALIZADORA T C R REPRESENTACIONES Y DISTRIBUCIONES E U,K3ESKU8NA277,A0EFZ,"2 C 06,Carrera 26 A,Bogota,(blank), Colombia","Carrera 26A # 2C 06,Bogota, Bogota,(blank), Colombia",,"Aug 8, 2005",Nubia Rojas,Nubia Rojas Torres,"(blank), Colombia",Not Applicable
Cooling Clothing,KONCENTRA USA CORP,KRLNVLF1D8Z1,763U9,"13551 SW 135TH AVE Unit 302,Miami, Florida,33186-5839, United States","13551 SW 135TH AVE STE 302,Miami, Florida,33186-5839, United States",http://koncentraltda.com/web/,"Jun 25, 2010","JAIRO CAJAMARCA, President","NIRIAM M PEREZ, Vicepresident","Florida, United States",Florida 28
Cooling Clothing,THE NATIONS COUNTY CLOTHING COMPANY LLC,PG1UJUGRP2W1,9NP91,"12320 Melling LN,Bowie, Maryland,20715-2953, United States","12320 Melling LN,Bowie, Maryland,20715, United States",,"Jun 5, 2023","DEREN J BLESSMAN, MR","DEREN J BLESSMAN, MR","Maryland, United States",Maryland 05
Cooling Clothing,COMMUNIGOV STRATEGIES CO.,KCTECA3WEBN5,9TDV4,"2424 Wylie AVE,Pittsburgh, Pennsylvania,15219-4530, United States","88 Roberts Street,Pittsburgh, Pennsylvania,15219, United States",,"Jan 10, 2024",Shinora G Johnson,Shinora G Johnson,"Pennsylvania, United States",Pennsylvania 12
"Phase, Inc.",,,,,,,,,,,
"Phase, Inc.",,,,,,,,,,,
"Phase, Inc.",,,,"Dadhikot-9,null,Bhaktapur, null,12888, NPL",,,,,,,
"Phase, Inc.",,,,,,,,,,,
"Phase, Inc.",,,,"3420 25TH AVE,GULFPORT, MS,39501-6918, USA",,,,,,,
Astek Diagnostics Inc.,,,,,,,,,,,
"Empowered Wellness, LLC",,,,,,,,,,,
"Djit Medtech, Inc.",,,,,,,,,,,
Edulis Therapeutics Inc.,,,,,,,,,,,
Tri-IT Solutions,,,,,,,,,,,
Tema LLC,,,,"Quashigah Building,TEMA FISHING HARBOUR, TEMA,TEMA,(blank), GHA",,,,,,,
Tema LLC,GROWTHAID LBG,MT63HKYKHJ77,SPRL2,"49 Devtraco BLVD GN-0490-9445 Opposite Devtraco Police Station Community 25, Tema,Tema-accra,(blank), Ghana","49 Devtraco BLVD GN-0490-9445 Opposite Devtraco Police Station Community 25, Tema,Tema-accra, Accra,(blank), Ghana",https://www.growthaid.org/,"Apr 12, 2002","Joe Lambongang, Dr.","Joe Lambongang, Dr.","(blank), Ghana",Not Applicable
Tema LLC,TEMA K WATSON,W51AQLGBDUW5,94ZE5,"109 Papahi Loop,Kahului, Hawaii,96732-2586, United States","109 Papahi Loop,Kahului, Hawaii,96732-2586, United States",,"Apr 1, 2013","Tema K Watson, President","Tema K Watson, President","Hawaii, United States",Hawaii 02
Tema LLC,INTERNATIONAL CHILD DEVELOPMENT PROGRAMME,DYDKCJWY7G75,SQNR0,"HNO. K.29C,Lily CLOSE, COMM. 20,Tema,(blank), Ghana","HNO. K.29C,Lily CLOSE, COMM. 20,Tema, Tema,(blank), Ghana",,"Nov 20, 2012","Joyce D Larnyoh, Ms","Joyce D Larnyoh, Ms","(blank), Ghana",Not Applicable
Tema LLC,WOMEN IN MEDIA INC,VVETMJ5ZE177,9W5K6,"2851 Phelps AVE,Los Angeles, California,90032-2742, United States","2851 Phelps AVE,Los Angeles, California,90032, United States",http://www.womennmedia.com/,"Jul 11, 2017","Tema Staig, Executive Director","Tema Staig, Executive Director","California, United States",California 34
DeepMirror Inc.,DEEPMIRROR LTD,NVAPN3SRGMN4,U1KD2,"86-90 Paul Street,86-90 Paul Street,London,EC2A 4NE, United Kingdom","86-90 Paul Street,86-90 Paul Street,London,EC2A 4NE, United Kingdom",,"Aug 1, 2019",Max Jakobs,Max Jakobs,"(blank), United Kingdom",Not Applicable
Integrated Pharma Services,"INTEGRATED PHARMA SERVICES, LLC",VCPJA4KNKQ54,82Z65,"4 Research CT STE 100,Rockville, Maryland,20850-3854, United States","4 Research CT.,Suite 100,Rockville, Maryland,20850-3854, United States",https://www.integratedpharmaservices.com/,"Mar 1, 2018","Mina Izadjoo, President","Mina Izadjoo, President","Maryland, United States",Maryland 08
Ionic ST,IONIC DISASTER SOLUTIONS LLC,KNA9WLMSKEU3,8PDA8,"3052 S Buchanan ST,APT B2,Arlington, Virginia,22206-1521, United States","3052 S Buchanan ST APT B2,Arlington, Virginia,22206, United States",https://www.ionicds.com/,"Jul 19, 2020","James Schumann, CEO","James Schumann, CEO","Virginia, United States",Virginia 08
Ionic ST,IONIC ERA LLC,HJ28C8XDSKP8,(blank),"15956 Bahama ST,North Hills, California,91343-3128, United States","15956 Bahama ST.,North Hills, California,91343-3128, United States",https://n/A,"Aug 20, 2018",Gevork Vartan,Gevork Vartan,"California, United States",California 32
Ionic ST,IONIC BLU LLC,UTJTVXG77BM1,(blank),"501 E Jackson ST STE 301,Tampa, Florida,33602-4929, United States","501 E Jackson ST,Suite 301,Tampa, Florida,33602, United States",,"Apr 24, 2019",Tim Diasti,Timothy Wahba,"Florida, United States",Florida 14
Ionic ST,"IONIC MINERAL TECHNOLOGIES, LLC",KJWRHTZW6NY8,9JD71,"652 S Lakeview PKWY,Bldg B,Provo, Utah,84601-3616, United States","652 S Lakeview Drive,Building B,Provo, Utah,84601, United States",https://www.ionicmt.com/,"Jul 22, 2022","Eric R Miller, CFO","Eric R Miller, CFO","Utah, United States",Utah 03
Ionic ST,IONIC MARINE SERVICES LLC,N3YYWNSMVL31,9ZY18,"3714 61ST ST,Woodside, New York,11377-2538, United States","3714 61ST ST,Woodside, New York,11377-2538, United States",,"Jul 2, 2024","Alexios Shaw, Mr","Jessica Purcell, Ms","New York, United States",New York 06
Epsilon Innovation Group Inc.,EPSILON INNOVATION GROUP INC,ML66M68KB839,6SVJ6,"11343 Baroque RD,Silver Spring, Maryland,20901-5014, United States","455 Massachusetts AVE NW #165,Washington Dc, District Of Columbia,20001, United States",,"Jun 14, 2012",Asmerom M Gilau,Asmerom Gilau,"Maryland, United States",Maryland 08
Carbon Lockdown,CARBON LOCKDOWN PROJECT BENEFIT LLC,KVWPFSBJWC78,(blank),"8408 Galveston Road,Silver Spring, Maryland,20910-5306, United States","8408 Galveston Road,Silver Spring, Maryland,20910-5306, United States",,"May 18, 2022",Ning Zeng,Ning Zeng,"Maryland, United States",Maryland 08
You Heal With Horticulture,YOU HEAL WITH HORTICULTURE LLC,RFGGXKD7RT17,9U2U8,"330 S Morris ST,APT M,Snow Hill, Maryland,21863-1134, United States","330 S Morris ST,M,Snow Hill, Maryland,21863-1134, United States",,"Jul 19, 2018","Ebony Jenkins, Owner","Ebony Jenkins, Owner","Maryland, United States",Maryland 01
Error Corp.,ERROR CORP.,UAQADPJ23Q97,93KS0,"4405 E West HWY,STE 410,Bethesda, Maryland,20814-4535, United States","4405 East West HWY,Suite 410,Bethesda, Maryland,20814-4522, United States",,"Feb 7, 2020",Dennis Lucarelli,Dennis Lucarelli,"Delaware, United States",Maryland 08
Error Corp.,,,,"1200 10TH ST NW,CEDAR RAPIDS, IA,52405-2426, USA",,,,,,,
Error Corp.,INTERNATIONAL SPHERES LLC,MJPVSRHDMJZ7,9XXM6,"2543 Ravenhill DR STE E,Fayetteville, North Carolina,28303-5459, United States","2543 Ravenhill DR STE E,Fayetteville, North Carolina,28303-5459, United States",,"Sep 1, 2020","Samuel L. Hayes, Mr.","Samuel L. Hayes, Mr.","North Carolina, United States",North Carolina 07
Error Corp.,MICHAEL GREAVES ASSOCIATES (B'DOS) INC.,JKDERHR4HZY1,SDSC8,"Carmichael HOUSE, Carmichael,St George,(blank), Barbados","Carmichael HOUSE, CARMICHAEL, ST. George,Bridgetown, St George,BB19135, Barbados",,"May 28, 2001","Dale R Stoute, Mr.","Dale R Stoute, Mr.","(blank), Barbados",Not Applicable
Error Corp.,"CAPITAINER, INC",LZP2NB4JLLX3,9UEN3,"1224 Greenwich AVE,Warwick, Rhode Island,02886-4507, United States","1224 Greenwich AVE,Warwick, Rhode Island,02886-4507, United States",https://www.capitainer.com/miqro,"Oct 31, 2023","Sam Grossmann, Officer","Sam Grossmann, Officer","Delaware, United States",Rhode Island 02
The Bowie Sun,DUBUIS TRANSPORTATIONS LLC,EE2JVBLTLCU8,9YYR9,"700 Bright Sun DR,Bowie, Maryland,20721-1808, United States","700 Bright Sun Drive,Bowie, Maryland,20721, United States",,"Oct 8, 2020",Malcom D Young,Malcom D Young,"Maryland, United States",Maryland 05
STORC,"TRAUTNER GEOTECH, L.L.C",Z9NDK8MFYXM9,5KDZ3,"649 Tech Center DR Unit A,Durango, Colorado,81301-7758, United States","649 Tech Center Drive Unit A,Durango, Colorado,81301-7758, United States",,"Nov 1, 2007","Jason Deem, Owner","Jason Deem, Owner","Colorado, United States",Colorado 03
"Weinberg Medical Physics, Inc.",,,,,,,,,,,
"SentiMetrix, Inc",,,,,,,,,,,
Scinetics,,,,,,,,,,,
"Act2End, LLC",ACT2END LLC,X8E8G4KQVSD3,9H7B7,"1190 West Northern Parkway,APT 910,Baltimore, Maryland,21210-1458, United States","1190 West Northern Parkway,APT 910,Baltimore, Maryland,21210, United States",https://www.act2endcoaching.com/,"May 16, 2022","Diandra Poe, Dr.","Diandra Poe, Dr.","Maryland, United States",Maryland 02
Ballmecca Inc.,BALLMECCA INC.,DLPVMSGG4KJ7,9FWX3,"4709 Harford Road #163,Baltimore, Maryland,21214-3261, United States","4709 Harford Road #163,Baltimore, Maryland,21214-3261, United States",https://ballmecca.com/,"Oct 1, 2022","Enmanuel Madera, CEO","Enmanuel Madera, CEO","Delaware, United States",Maryland 07
Alchemity,"ALCHEMITY, L.L.C.",E8SLCK31N8M8,(blank),"9469 Lovat RD,Fulton, Maryland,20759-9638, United States","9469 Lovat RD,Fulton, Maryland,20759-9638, United States",https://alchemity.tech/,"Aug 19, 2021","Eric Wachsman, Executive Chair","Eric Wachsman, Executive Chair","Maryland, United States",Maryland 03
Lica-Tech Inc.,"PRN ASSOCIATES, INCORPORATED",S69ZMP9NM5U9,3BXG8,"7601 E 88TH PLACE, #5,Indianapolis, Indiana,46256-1299, United States","7601 E 88TH PLACE, #5,Indianapolis, Indiana,46256-1299, United States",,,,,,
Lica-Tech Inc.,MCDANIEL FARMS INC,EK28CNM2ZYW8,7L4B1,"81745 Blue Mound RD,Sargent, Nebraska,68874-4117, United States","81745 Blue Mound RD,Sargent, Nebraska,68874-4117, United States",,,,,,
Lica-Tech Inc.,"SPECIAL COMMUNICATIONS, LLC",JXZVBZ8FZJL6,1QQG2,"2838 Croix CT,Virginia Beach, Virginia,23451-1365, United States","2838 Croix CT,Virginia Beach, Virginia,23451-1365, United States",,,,,,
Lica-Tech Inc.,JOURMIK LLC,ZYPETGFPAXN9,93S35,"13-53 Sunnyside DR,Fair Lawn, New Jersey,07410-4237, United States","13-53 Sunnyside DR,Fair Lawn, New Jersey,07410-4237, United States",,,,,,
Lica-Tech Inc.,"ORRS' ENVIRONMENTAL, LLC",M1LHWD15KHJ6,301F8,"7027 Old Madison Pike NW STE 108,Huntsville, Alabama,35806, United States","P.O. Box 21192,Huntsville, Alabama,35813, United States",,,,,,
QubitSolve Inc.,QUBITSOLVE INC.,R7ATY9SFJ241,9D5F4,"781 Chestnut Ridge RD STE 1000,Morgantown, West Virginia,26505-0013, United States","2006 White Oak DR,Morgantown, West Virginia,26505, United States",https://www.qubitsolve.com/,"May 4, 2022","Madhava Syamlal, CEO","Madhava Syamlal, CEO","Delaware, United States",West Virginia 02
CooperSoft,COOPERSOFT INC.,VCZ1ANBRUTX5,42MZ4,"3407 Dunwood Crossing DR,Bowie, Maryland,20721-1266, United States","3407 Dunwood Crossing DR.,Bowie, Maryland,20721-1266, United States",http://www.coopersoft.com/,"Jul 29, 2005","JEFFREY Cooper, CEO","JEFFREY Cooper, CEO","Maryland, United States",Maryland 05
"360 Dash, LLC",DASH 360 DIAGNOSTICS LLC,HVNHZMRJ3394,9P6Z2,"4239 Lindell BLVD,Saint Louis, Missouri,63108-2915, United States","4239 Lindell BLVD,Saint Louis, Missouri,63108-2915, United States",,"Dec 14, 2015","Alexis Hodgest, CEO","Alexis Hodgest, CEO","Missouri, United States",Missouri 01
Sustainabli,"SUSTAINABLI, LLC",R8MNZ353X632,(blank),"6449 River Run,Columbia, Maryland,21044-6022, United States","6449 River Run,Columbia, Maryland,21044, United States",https://sustainabli.org/,"May 3, 2023",Kevin J Tu,Kevin J Tu,"Maryland, United States",Maryland 03
Gibbs Marketing LLC,FLEXBAR MACHINE CORP,M2NTLL3KCGZ9,2R260,"250 Gibbs RD,Islandia, New York,11749-2612, United States","250 Gibbs Road,Islandia, New York,11749-2697, United States",http://www.mediflex.com/,"Oct 1, 1965","Julia Mullen, operations manager",JULIA MULIA,"New York, United States",New York 02
Gibbs Marketing LLC,"ONPOINT SCIENTIFIC, INC",J9WQAU1MKCP7,7NNG0,"12636 High Bluff DR # 400-128,San Diego, California,92130-2022, United States","12636 High Bluff DR STE 400,Pmb #128,San Diego, California,92130-2071, United States",https://onpointsci.com/,"Mar 1, 2016",Kristina Gibbs,Kristina Gibbs,"California, United States",California 50
Gibbs Marketing LLC,"CLARK CONCEPTS, LLC",DME8B33VK485,6FLG4,"2273 Research BLVD,STE 375,Rockville, Maryland,20850-3882, United States","2273 Research BLVD,Suite 375,Rockville, Maryland,20850-3264, United States",,"Aug 21, 2008",Pamela Clark,Pamela Clark,"Maryland, United States",Maryland 08
Gibbs Marketing LLC,"UNIFIED STRATEGIC RESOURCES, LLC",SKXHBN6V2KA5,87YE3,"11916 Saint Francis WAY,Bowie, Maryland,20721-2584, United States","4606 Foxhall Cres NW,Washington, District Of Columbia,20007-1061, United States",https://unifiedstrategic.com/,"Jan 16, 2014","Christian Gibbs, CEO","Christian Gibbs, CEO","Maryland, United States",Maryland 05
Gibbs Marketing LLC,MCFIELD & ASSOCIATES INC,KYSSJC2MEKY8,7Q4V6,"24325 W Bristol AVE,Plainfield, Illinois,60585-2121, United States","24325 W Bristol AVE,Plainfield, Illinois,60585-2121, United States",,"Jan 1, 2014",Seretha McField Gibbs,Seretha M McField Gibbs,"Illinois, United States",Illinois 14
XpeRience Science,XPERIENCE SCIENCE LLC,ZG1ESGHLVBY7,9K5P5,"1114 Many LN,Bel Air, Maryland,21014-2588, United States","317 Amore Lane,APT L,Bel Air, Maryland,21015, United States",https://xperiencesci.com/,"Jun 9, 2022","Jared B DeCoste, Dr.","Jared B DeCoste, Dr.","Maryland, United States",Maryland 01
